"Entity","Code","Year","apples__00000515__production__005510__tonnes"
"Serbia and Montenegro","OWID_SRM",1996,264000
"Serbia and Montenegro","OWID_SRM",1997,235000
"Serbia and Montenegro","OWID_SRM",1998,192000
"Serbia and Montenegro","OWID_SRM",1999,198000
"Serbia and Montenegro","OWID_SRM",2000,207000
"Serbia and Montenegro","OWID_SRM",2001,138000
"Serbia and Montenegro","OWID_SRM",2002,101623
"Serbia and Montenegro","OWID_SRM",2003,251144
"Serbia and Montenegro","OWID_SRM",2004,188000
"Serbia and Montenegro","OWID_SRM",2005,202104
"Slovakia","SVK",1993,107327
"Slovakia","SVK",1994,56856
"Slovakia","SVK",1995,38139
"Slovakia","SVK",1996,79097
"Slovakia","SVK",1997,80242
"Slovakia","SVK",1998,83464
"Slovakia","SVK",1999,68332
"Slovakia","SVK",2000,81497
"Slovakia","SVK",2001,50217
"Slovakia","SVK",2002,51172
"Slovakia","SVK",2003,61000
"Slovakia","SVK",2004,42000
"Slovakia","SVK",2005,47000
"Slovakia","SVK",2006,30776
"Slovakia","SVK",2007,17724
"Slovakia","SVK",2008,41803
"Slovakia","SVK",2009,37689
"Slovakia","SVK",2010,34215
"Slovakia","SVK",2011,31355
"Slovakia","SVK",2012,44481
"Slovakia","SVK",2013,45949
"Slovakia","SVK",2014,48494
"Slovakia","SVK",2015,46250
"Slovakia","SVK",2016,20722
"Slovakia","SVK",2017,32478
"Slovakia","SVK",2018,43930
"Slovakia","SVK",2019,35190
"Slovakia","SVK",2020,28430
"Slovakia","SVK",2021,29590
"Slovakia","SVK",2022,31070
"Slovakia","SVK",2023,26400
"Slovenia","SVN",1992,58399
"Slovenia","SVN",1993,66574
"Slovenia","SVN",1994,109588
"Slovenia","SVN",1995,102752
"Slovenia","SVN",1996,105426
"Slovenia","SVN",1997,86832
"Slovenia","SVN",1998,113978
"Slovenia","SVN",1999,89373
"Slovenia","SVN",2000,129653
"Slovenia","SVN",2001,78444
"Slovenia","SVN",2002,141687
"Slovenia","SVN",2003,101641
"Slovenia","SVN",2004,139917
"Slovenia","SVN",2005,106196
"Slovenia","SVN",2006,119176
"Slovenia","SVN",2007,114492
"Slovenia","SVN",2008,102893
"Slovenia","SVN",2009,95662
"Slovenia","SVN",2010,117569
"Slovenia","SVN",2011,105355
"Slovenia","SVN",2012,55300
"Slovenia","SVN",2013,92449
"Slovenia","SVN",2014,99834
"Slovenia","SVN",2015,115091
"Slovenia","SVN",2016,59573
"Slovenia","SVN",2017,80000
"Slovenia","SVN",2018,86590
"Slovenia","SVN",2019,54270
"Slovenia","SVN",2020,66120
"Slovenia","SVN",2021,23010
"Slovenia","SVN",2022,48840
"Slovenia","SVN",2023,30600
"Small Island Developing States (FAO)",NA,1961,530
"Small Island Developing States (FAO)",NA,1962,535
"Small Island Developing States (FAO)",NA,1963,535
"Small Island Developing States (FAO)",NA,1964,540
"Small Island Developing States (FAO)",NA,1965,540
"Small Island Developing States (FAO)",NA,1966,550
"Small Island Developing States (FAO)",NA,1967,555
"Small Island Developing States (FAO)",NA,1968,565
"Small Island Developing States (FAO)",NA,1969,570
"Small Island Developing States (FAO)",NA,1970,600
"Small Island Developing States (FAO)",NA,1971,630
"Small Island Developing States (FAO)",NA,1972,630
"Small Island Developing States (FAO)",NA,1973,640
"Small Island Developing States (FAO)",NA,1974,676
"Small Island Developing States (FAO)",NA,1975,693
"Small Island Developing States (FAO)",NA,1976,695
"Small Island Developing States (FAO)",NA,1977,704
"Small Island Developing States (FAO)",NA,1978,755
"Small Island Developing States (FAO)",NA,1979,916
"Small Island Developing States (FAO)",NA,1980,722
"Small Island Developing States (FAO)",NA,1981,889
"Small Island Developing States (FAO)",NA,1982,920
"Small Island Developing States (FAO)",NA,1983,1110
"Small Island Developing States (FAO)",NA,1984,1340
"Small Island Developing States (FAO)",NA,1985,1640
"Small Island Developing States (FAO)",NA,1986,1650
"Small Island Developing States (FAO)",NA,1987,1460
"Small Island Developing States (FAO)",NA,1988,1360
"Small Island Developing States (FAO)",NA,1989,1290
"Small Island Developing States (FAO)",NA,1990,1050
"Small Island Developing States (FAO)",NA,1991,952
"Small Island Developing States (FAO)",NA,1992,928
"Small Island Developing States (FAO)",NA,1993,1123
"Small Island Developing States (FAO)",NA,1994,1101
"Small Island Developing States (FAO)",NA,1995,1129
"Small Island Developing States (FAO)",NA,1996,990
"Small Island Developing States (FAO)",NA,1997,1085
"Small Island Developing States (FAO)",NA,1998,1150
"Small Island Developing States (FAO)",NA,1999,1150
"Small Island Developing States (FAO)",NA,2000,1200
"Small Island Developing States (FAO)",NA,2001,1400
"Small Island Developing States (FAO)",NA,2002,1400
"Small Island Developing States (FAO)",NA,2003,1500
"Small Island Developing States (FAO)",NA,2004,1550
"Small Island Developing States (FAO)",NA,2005,1300
"Small Island Developing States (FAO)",NA,2006,1566
"Small Island Developing States (FAO)",NA,2007,1727
"Small Island Developing States (FAO)",NA,2008,1819
"Small Island Developing States (FAO)",NA,2009,2098.09
"Small Island Developing States (FAO)",NA,2010,1492.48
"Small Island Developing States (FAO)",NA,2011,1647.66
"Small Island Developing States (FAO)",NA,2012,1661.97
"Small Island Developing States (FAO)",NA,2013,1601.24
"Small Island Developing States (FAO)",NA,2014,1491.91
"Small Island Developing States (FAO)",NA,2015,1491.73
"Small Island Developing States (FAO)",NA,2016,1520.95
"Small Island Developing States (FAO)",NA,2017,2256.53
"Small Island Developing States (FAO)",NA,2018,2291.56
"Small Island Developing States (FAO)",NA,2019,1956.35
"Small Island Developing States (FAO)",NA,2020,1974.14
"Small Island Developing States (FAO)",NA,2021,1991.49
"Small Island Developing States (FAO)",NA,2022,2120.82
"Small Island Developing States (FAO)",NA,2023,2125.76
"South Africa","ZAF",1961,95844
"South Africa","ZAF",1962,105931
"South Africa","ZAF",1963,116240
"South Africa","ZAF",1964,149158
"South Africa","ZAF",1965,139035
"South Africa","ZAF",1966,190756
"South Africa","ZAF",1967,183294
"South Africa","ZAF",1968,212054
"South Africa","ZAF",1969,207502
"South Africa","ZAF",1970,222255
"South Africa","ZAF",1971,243170
"South Africa","ZAF",1972,317737
"South Africa","ZAF",1973,283891
"South Africa","ZAF",1974,283613
"South Africa","ZAF",1975,355683
"South Africa","ZAF",1976,371019
"South Africa","ZAF",1977,281373
"South Africa","ZAF",1978,381429
"South Africa","ZAF",1979,363464
"South Africa","ZAF",1980,426430
"South Africa","ZAF",1981,394164
"South Africa","ZAF",1982,460987
"South Africa","ZAF",1983,359547
"South Africa","ZAF",1984,483696
"South Africa","ZAF",1985,402231
"South Africa","ZAF",1986,439836
"South Africa","ZAF",1987,391556
"South Africa","ZAF",1988,554742
"South Africa","ZAF",1989,508202
"South Africa","ZAF",1990,430344
"South Africa","ZAF",1991,515074
"South Africa","ZAF",1992,521421
"South Africa","ZAF",1993,595483
"South Africa","ZAF",1994,550901
"South Africa","ZAF",1995,512460
"South Africa","ZAF",1996,616521
"South Africa","ZAF",1997,538434
"South Africa","ZAF",1998,576264
"South Africa","ZAF",1999,623676
"South Africa","ZAF",2000,601966
"South Africa","ZAF",2001,615794
"South Africa","ZAF",2002,623307
"South Africa","ZAF",2003,817167
"South Africa","ZAF",2004,765359
"South Africa","ZAF",2005,678842
"South Africa","ZAF",2006,633495
"South Africa","ZAF",2007,708430
"South Africa","ZAF",2008,778141
"South Africa","ZAF",2009,817698
"South Africa","ZAF",2010,724232
"South Africa","ZAF",2011,781124
"South Africa","ZAF",2012,795758
"South Africa","ZAF",2013,903843
"South Africa","ZAF",2014,777741
"South Africa","ZAF",2015,934375
"South Africa","ZAF",2016,916143
"South Africa","ZAF",2017,929028
"South Africa","ZAF",2018,829636
"South Africa","ZAF",2019,895399
"South Africa","ZAF",2020,998785
"South Africa","ZAF",2021,1148771
"South Africa","ZAF",2022,1231866.9
"South Africa","ZAF",2023,1198897.4
"South America",NA,1961,646962
"South America",NA,1962,634520
"South America",NA,1963,714912
"South America",NA,1964,619608
"South America",NA,1965,822620
"South America",NA,1966,690888
"South America",NA,1967,801836
"South America",NA,1968,741668
"South America",NA,1969,720486
"South America",NA,1970,748217
"South America",NA,1971,729179
"South America",NA,1972,760988
"South America",NA,1973,494984
"South America",NA,1974,1072375
"South America",NA,1975,907228
"South America",NA,1976,884037
"South America",NA,1977,1159054
"South America",NA,1978,1184081
"South America",NA,1979,1401915
"South America",NA,1980,1435401
"South America",NA,1981,1472913
"South America",NA,1982,1517625
"South America",NA,1983,1507724
"South America",NA,1984,1712751
"South America",NA,1985,1804600
"South America",NA,1986,1650645
"South America",NA,1987,2196160
"South America",NA,1988,2212092
"South America",NA,1989,2199146
"South America",NA,1990,2407144
"South America",NA,1991,2542214
"South America",NA,1992,2638661
"South America",NA,1993,2672031
"South America",NA,1994,2710636
"South America",NA,1995,2915663
"South America",NA,1996,3160382
"South America",NA,1997,3020542
"South America",NA,1998,3018379
"South America",NA,1999,3481417.5
"South America",NA,2000,3032541.8
"South America",NA,2001,3502765.5
"South America",NA,2002,3360142
"South America",NA,2003,3634977
"South America",NA,2004,3775511
"South America",NA,2005,3599155
"South America",NA,2006,3534675
"South America",NA,2007,3741999
"South America",NA,2008,3775161.8
"South America",NA,2009,3655453
"South America",NA,2010,3832842.5
"South America",NA,2011,4313387
"South America",NA,2012,4208278.5
"South America",NA,2013,4133700
"South America",NA,2014,4036988.2
"South America",NA,2015,3895616.2
"South America",NA,2016,3430743.2
"South America",NA,2017,3698582.8
"South America",NA,2018,3593378
"South America",NA,2019,3574181
"South America",NA,2020,3383829.8
"South America",NA,2021,3573874.2
"South America",NA,2022,3141751.5
"South America",NA,2023,3385813
"South America (FAO)",NA,1961,646962
"South America (FAO)",NA,1962,634520
"South America (FAO)",NA,1963,714912
"South America (FAO)",NA,1964,619608
"South America (FAO)",NA,1965,822620
"South America (FAO)",NA,1966,690888
"South America (FAO)",NA,1967,801836
"South America (FAO)",NA,1968,741668
"South America (FAO)",NA,1969,720486
"South America (FAO)",NA,1970,748217
"South America (FAO)",NA,1971,729179
"South America (FAO)",NA,1972,760988
"South America (FAO)",NA,1973,494984
"South America (FAO)",NA,1974,1072375
"South America (FAO)",NA,1975,907228
"South America (FAO)",NA,1976,884037
"South America (FAO)",NA,1977,1159054
"South America (FAO)",NA,1978,1184081
"South America (FAO)",NA,1979,1401915
"South America (FAO)",NA,1980,1435401
"South America (FAO)",NA,1981,1472913
"South America (FAO)",NA,1982,1517625
"South America (FAO)",NA,1983,1507724
"South America (FAO)",NA,1984,1712751
"South America (FAO)",NA,1985,1804600
"South America (FAO)",NA,1986,1650645
"South America (FAO)",NA,1987,2196160
"South America (FAO)",NA,1988,2212092
"South America (FAO)",NA,1989,2199146
"South America (FAO)",NA,1990,2407144
"South America (FAO)",NA,1991,2542214
"South America (FAO)",NA,1992,2638661
"South America (FAO)",NA,1993,2672031
"South America (FAO)",NA,1994,2710636
"South America (FAO)",NA,1995,2915663
"South America (FAO)",NA,1996,3160382
"South America (FAO)",NA,1997,3020542
"South America (FAO)",NA,1998,3018379
"South America (FAO)",NA,1999,3481417.5
"South America (FAO)",NA,2000,3032541.8
"South America (FAO)",NA,2001,3502765.5
"South America (FAO)",NA,2002,3360142
"South America (FAO)",NA,2003,3634977
"South America (FAO)",NA,2004,3775511
"South America (FAO)",NA,2005,3599155
"South America (FAO)",NA,2006,3534675
"South America (FAO)",NA,2007,3741999
"South America (FAO)",NA,2008,3775161.8
"South America (FAO)",NA,2009,3655453
"South America (FAO)",NA,2010,3832842.8
"South America (FAO)",NA,2011,4313387
"South America (FAO)",NA,2012,4208278.5
"South America (FAO)",NA,2013,4133700
"South America (FAO)",NA,2014,4036988.2
"South America (FAO)",NA,2015,3895616.2
"South America (FAO)",NA,2016,3430743
"South America (FAO)",NA,2017,3698583
"South America (FAO)",NA,2018,3593378
"South America (FAO)",NA,2019,3574181
"South America (FAO)",NA,2020,3383829.8
"South America (FAO)",NA,2021,3573874.2
"South America (FAO)",NA,2022,3141751.5
"South America (FAO)",NA,2023,3385813
"South Korea","KOR",1961,79870
"South Korea","KOR",1962,117904
"South Korea","KOR",1963,110162
"South Korea","KOR",1964,124693
"South Korea","KOR",1965,166768
"South Korea","KOR",1966,174396
"South Korea","KOR",1967,189651
"South Korea","KOR",1968,198711
"South Korea","KOR",1969,219411
"South Korea","KOR",1970,212041
"South Korea","KOR",1971,220687
"South Korea","KOR",1972,261120
"South Korea","KOR",1973,290591
"South Korea","KOR",1974,297323
"South Korea","KOR",1975,279608
"South Korea","KOR",1976,313099
"South Korea","KOR",1977,394744
"South Korea","KOR",1978,428291
"South Korea","KOR",1979,443661
"South Korea","KOR",1980,410047
"South Korea","KOR",1981,523145
"South Korea","KOR",1982,527149
"South Korea","KOR",1983,586023
"South Korea","KOR",1984,528175
"South Korea","KOR",1985,532571
"South Korea","KOR",1986,537737
"South Korea","KOR",1987,556160
"South Korea","KOR",1988,640333
"South Korea","KOR",1989,676016
"South Korea","KOR",1990,628947
"South Korea","KOR",1991,542015
"South Korea","KOR",1992,694766
"South Korea","KOR",1993,615991
"South Korea","KOR",1994,616505
"South Korea","KOR",1995,715982
"South Korea","KOR",1996,651406
"South Korea","KOR",1997,651778
"South Korea","KOR",1998,459010
"South Korea","KOR",1999,490512
"South Korea","KOR",2000,488960
"South Korea","KOR",2001,403583
"South Korea","KOR",2002,433165
"South Korea","KOR",2003,365354
"South Korea","KOR",2004,357180
"South Korea","KOR",2005,367517
"South Korea","KOR",2006,407621
"South Korea","KOR",2007,435686
"South Korea","KOR",2008,470865
"South Korea","KOR",2009,494491
"South Korea","KOR",2010,460285
"South Korea","KOR",2011,379541
"South Korea","KOR",2012,394596
"South Korea","KOR",2013,493701
"South Korea","KOR",2014,474712
"South Korea","KOR",2015,582846
"South Korea","KOR",2016,576369
"South Korea","KOR",2017,545349
"South Korea","KOR",2018,475303
"South Korea","KOR",2019,535324
"South Korea","KOR",2020,422115
"South Korea","KOR",2021,515931
"South Korea","KOR",2022,566041
"South Korea","KOR",2023,394428
"Southern Africa (FAO)",NA,1961,95844
"Southern Africa (FAO)",NA,1962,105931
"Southern Africa (FAO)",NA,1963,116240
"Southern Africa (FAO)",NA,1964,149158
"Southern Africa (FAO)",NA,1965,139035
"Southern Africa (FAO)",NA,1966,190756
"Southern Africa (FAO)",NA,1967,183294
"Southern Africa (FAO)",NA,1968,212054
"Southern Africa (FAO)",NA,1969,207502
"Southern Africa (FAO)",NA,1970,222255
"Southern Africa (FAO)",NA,1971,243170
"Southern Africa (FAO)",NA,1972,317737
"Southern Africa (FAO)",NA,1973,283891
"Southern Africa (FAO)",NA,1974,283613
"Southern Africa (FAO)",NA,1975,355683
"Southern Africa (FAO)",NA,1976,371019
"Southern Africa (FAO)",NA,1977,281373
"Southern Africa (FAO)",NA,1978,381429
"Southern Africa (FAO)",NA,1979,363464
"Southern Africa (FAO)",NA,1980,426430
"Southern Africa (FAO)",NA,1981,394164
"Southern Africa (FAO)",NA,1982,460987
"Southern Africa (FAO)",NA,1983,359547
"Southern Africa (FAO)",NA,1984,483696
"Southern Africa (FAO)",NA,1985,402231
"Southern Africa (FAO)",NA,1986,439836
"Southern Africa (FAO)",NA,1987,391556
"Southern Africa (FAO)",NA,1988,554742
"Southern Africa (FAO)",NA,1989,508202
"Southern Africa (FAO)",NA,1990,430344
"Southern Africa (FAO)",NA,1991,515074
"Southern Africa (FAO)",NA,1992,521421
"Southern Africa (FAO)",NA,1993,595483
"Southern Africa (FAO)",NA,1994,550901
"Southern Africa (FAO)",NA,1995,512460
"Southern Africa (FAO)",NA,1996,616521
"Southern Africa (FAO)",NA,1997,538434
"Southern Africa (FAO)",NA,1998,576264
"Southern Africa (FAO)",NA,1999,623676
"Southern Africa (FAO)",NA,2000,601966
"Southern Africa (FAO)",NA,2001,615794
"Southern Africa (FAO)",NA,2002,623307
"Southern Africa (FAO)",NA,2003,817167
"Southern Africa (FAO)",NA,2004,765359
"Southern Africa (FAO)",NA,2005,678842
"Southern Africa (FAO)",NA,2006,633495
"Southern Africa (FAO)",NA,2007,708430
"Southern Africa (FAO)",NA,2008,778141
"Southern Africa (FAO)",NA,2009,817698
"Southern Africa (FAO)",NA,2010,724232
"Southern Africa (FAO)",NA,2011,781124
"Southern Africa (FAO)",NA,2012,795758
"Southern Africa (FAO)",NA,2013,903843
"Southern Africa (FAO)",NA,2014,777741
"Southern Africa (FAO)",NA,2015,934375
"Southern Africa (FAO)",NA,2016,916143
"Southern Africa (FAO)",NA,2017,929028
"Southern Africa (FAO)",NA,2018,829636
"Southern Africa (FAO)",NA,2019,895399
"Southern Africa (FAO)",NA,2020,998785
"Southern Africa (FAO)",NA,2021,1148771
"Southern Africa (FAO)",NA,2022,1231866.9
"Southern Africa (FAO)",NA,2023,1198897.4
"Southern Asia (FAO)",NA,1961,278600
"Southern Asia (FAO)",NA,1962,250200
"Southern Asia (FAO)",NA,1963,241200
"Southern Asia (FAO)",NA,1964,211250
"Southern Asia (FAO)",NA,1965,203800
"Southern Asia (FAO)",NA,1966,221350
"Southern Asia (FAO)",NA,1967,258300
"Southern Asia (FAO)",NA,1968,297050
"Southern Asia (FAO)",NA,1969,350100
"Southern Asia (FAO)",NA,1970,428780
"Southern Asia (FAO)",NA,1971,503329
"Southern Asia (FAO)",NA,1972,586140
"Southern Asia (FAO)",NA,1973,716860
"Southern Asia (FAO)",NA,1974,848845
"Southern Asia (FAO)",NA,1975,827490
"Southern Asia (FAO)",NA,1976,983896
"Southern Asia (FAO)",NA,1977,1109672
"Southern Asia (FAO)",NA,1978,1114638
"Southern Asia (FAO)",NA,1979,1336102
"Southern Asia (FAO)",NA,1980,1390960
"Southern Asia (FAO)",NA,1981,1697175
"Southern Asia (FAO)",NA,1982,2010522
"Southern Asia (FAO)",NA,1983,2147565
"Southern Asia (FAO)",NA,1984,2092394
"Southern Asia (FAO)",NA,1985,2332165
"Southern Asia (FAO)",NA,1986,2631395
"Southern Asia (FAO)",NA,1987,2332365
"Southern Asia (FAO)",NA,1988,2583000
"Southern Asia (FAO)",NA,1989,2583489
"Southern Asia (FAO)",NA,1990,2912447
"Southern Asia (FAO)",NA,1991,2889319.5
"Southern Asia (FAO)",NA,1992,3002083
"Southern Asia (FAO)",NA,1993,3286130
"Southern Asia (FAO)",NA,1994,3894156
"Southern Asia (FAO)",NA,1995,3800513.5
"Southern Asia (FAO)",NA,1996,3754309.5
"Southern Asia (FAO)",NA,1997,3938367
"Southern Asia (FAO)",NA,1998,3920492
"Southern Asia (FAO)",NA,1999,3972092.2
"Southern Asia (FAO)",NA,2000,3662933.2
"Southern Asia (FAO)",NA,2001,4028025.8
"Southern Asia (FAO)",NA,2002,3884732.5
"Southern Asia (FAO)",NA,2003,4389267
"Southern Asia (FAO)",NA,2004,4149305.8
"Southern Asia (FAO)",NA,2005,4817923.5
"Southern Asia (FAO)",NA,2006,4562624
"Southern Asia (FAO)",NA,2007,5144578
"Southern Asia (FAO)",NA,2008,5318331.5
"Southern Asia (FAO)",NA,2009,5324202
"Southern Asia (FAO)",NA,2010,5325597.5
"Southern Asia (FAO)",NA,2011,6728201
"Southern Asia (FAO)",NA,2012,5990202.5
"Southern Asia (FAO)",NA,2013,5685749.5
"Southern Asia (FAO)",NA,2014,5660239.5
"Southern Asia (FAO)",NA,2015,5393024
"Southern Asia (FAO)",NA,2016,5476162
"Southern Asia (FAO)",NA,2017,5426856
"Southern Asia (FAO)",NA,2018,5057113.5
"Southern Asia (FAO)",NA,2019,5447077.5
"Southern Asia (FAO)",NA,2020,6046934
"Southern Asia (FAO)",NA,2021,6147970
"Southern Asia (FAO)",NA,2022,5739881
"Southern Asia (FAO)",NA,2023,6254043.5
"Southern Europe (FAO)",NA,1961,3171604
"Southern Europe (FAO)",NA,1962,2905639
"Southern Europe (FAO)",NA,1963,3368731
"Southern Europe (FAO)",NA,1964,3187208
"Southern Europe (FAO)",NA,1965,3054910
"Southern Europe (FAO)",NA,1966,3229558
"Southern Europe (FAO)",NA,1967,2952036
"Southern Europe (FAO)",NA,1968,3041916
"Southern Europe (FAO)",NA,1969,3280051
"Southern Europe (FAO)",NA,1970,3155817
"Southern Europe (FAO)",NA,1971,3013356
"Southern Europe (FAO)",NA,1972,3249334
"Southern Europe (FAO)",NA,1973,3943131
"Southern Europe (FAO)",NA,1974,3623404
"Southern Europe (FAO)",NA,1975,4000602
"Southern Europe (FAO)",NA,1976,4066259
"Southern Europe (FAO)",NA,1977,3233111
"Southern Europe (FAO)",NA,1978,3627145
"Southern Europe (FAO)",NA,1979,3999822
"Southern Europe (FAO)",NA,1980,3782051
