"Entity","Code","Year","barley__00000044__production__005510__tonnes"
"Turkmenistan","TKM",2015,30000
"Turkmenistan","TKM",2016,19878.96
"Turkmenistan","TKM",2017,13848.58
"Turkmenistan","TKM",2018,10573
"Turkmenistan","TKM",2019,15457
"Turkmenistan","TKM",2020,18200.57
"Turkmenistan","TKM",2021,189330.17
"Turkmenistan","TKM",2022,208165.55
"Turkmenistan","TKM",2023,277644.8
"USSR","OWID_USS",1961,12271000
"USSR","OWID_USS",1962,17985008
"USSR","OWID_USS",1963,18220000
"USSR","OWID_USS",1964,26310000
"USSR","OWID_USS",1965,18680000
"USSR","OWID_USS",1966,25649008
"USSR","OWID_USS",1967,22689008
"USSR","OWID_USS",1968,26592000
"USSR","OWID_USS",1969,30040000
"USSR","OWID_USS",1970,35118000
"USSR","OWID_USS",1971,31832000
"USSR","OWID_USS",1972,33856000
"USSR","OWID_USS",1973,50600000
"USSR","OWID_USS",1974,49871010
"USSR","OWID_USS",1975,32936000
"USSR","OWID_USS",1976,63940000
"USSR","OWID_USS",1977,48484000
"USSR","OWID_USS",1978,57132000
"USSR","OWID_USS",1979,44327010
"USSR","OWID_USS",1980,40104000
"USSR","OWID_USS",1981,33330000
"USSR","OWID_USS",1982,40335010
"USSR","OWID_USS",1983,4.7e+07
"USSR","OWID_USS",1984,38960000
"USSR","OWID_USS",1985,43100000
"USSR","OWID_USS",1986,49490000
"USSR","OWID_USS",1987,53342000
"USSR","OWID_USS",1988,40545010
"USSR","OWID_USS",1989,44859010
"USSR","OWID_USS",1990,52535010
"USSR","OWID_USS",1991,41508000
"Ukraine","UKR",1992,10105721
"Ukraine","UKR",1993,13550000
"Ukraine","UKR",1994,14508700
"Ukraine","UKR",1995,9633200
"Ukraine","UKR",1996,5725600
"Ukraine","UKR",1997,7407400
"Ukraine","UKR",1998,5869500
"Ukraine","UKR",1999,6424600
"Ukraine","UKR",2000,6871900
"Ukraine","UKR",2001,10185700
"Ukraine","UKR",2002,10363800
"Ukraine","UKR",2003,6833200
"Ukraine","UKR",2004,11084400
"Ukraine","UKR",2005,8975100
"Ukraine","UKR",2006,11341200
"Ukraine","UKR",2007,5980800
"Ukraine","UKR",2008,12611500
"Ukraine","UKR",2009,11833100
"Ukraine","UKR",2010,8484900
"Ukraine","UKR",2011,9097700
"Ukraine","UKR",2012,6936400
"Ukraine","UKR",2013,7561640
"Ukraine","UKR",2014,9046060
"Ukraine","UKR",2015,8288380
"Ukraine","UKR",2016,9435710
"Ukraine","UKR",2017,8284890
"Ukraine","UKR",2018,7349140
"Ukraine","UKR",2019,8916780
"Ukraine","UKR",2020,7636340
"Ukraine","UKR",2021,9437020
"Ukraine","UKR",2022,5608170
"Ukraine","UKR",2023,5507190
"United Arab Emirates","ARE",2007,97
"United Arab Emirates","ARE",2008,105
"United Arab Emirates","ARE",2009,123
"United Arab Emirates","ARE",2010,110
"United Kingdom","GBR",1961,5053833
"United Kingdom","GBR",1962,5865657
"United Kingdom","GBR",1963,6704914
"United Kingdom","GBR",1964,7522834
"United Kingdom","GBR",1965,8191000
"United Kingdom","GBR",1966,8730350
"United Kingdom","GBR",1967,9221300
"United Kingdom","GBR",1968,8277503
"United Kingdom","GBR",1969,8670401
"United Kingdom","GBR",1970,7534893
"United Kingdom","GBR",1971,8564794
"United Kingdom","GBR",1972,9251000
"United Kingdom","GBR",1973,9013000
"United Kingdom","GBR",1974,9140100
"United Kingdom","GBR",1975,8513000
"United Kingdom","GBR",1976,7648000
"United Kingdom","GBR",1977,10531000
"United Kingdom","GBR",1978,9850000
"United Kingdom","GBR",1979,9623000
"United Kingdom","GBR",1980,10320000
"United Kingdom","GBR",1981,10230000
"United Kingdom","GBR",1982,10960000
"United Kingdom","GBR",1983,9980000
"United Kingdom","GBR",1984,11064000
"United Kingdom","GBR",1985,9740000
"United Kingdom","GBR",1986,10014000
"United Kingdom","GBR",1987,9230000
"United Kingdom","GBR",1988,8710000
"United Kingdom","GBR",1989,8072655
"United Kingdom","GBR",1990,7897000
"United Kingdom","GBR",1991,7624000
"United Kingdom","GBR",1992,7360000
"United Kingdom","GBR",1993,6038000
"United Kingdom","GBR",1994,5945000
"United Kingdom","GBR",1995,6834000
"United Kingdom","GBR",1996,7753000
"United Kingdom","GBR",1997,7828000
"United Kingdom","GBR",1998,6623000
"United Kingdom","GBR",1999,6581000
"United Kingdom","GBR",2000,6492000
"United Kingdom","GBR",2001,6660000
"United Kingdom","GBR",2002,6128000
"United Kingdom","GBR",2003,6360000
"United Kingdom","GBR",2004,5799000
"United Kingdom","GBR",2005,5495000
"United Kingdom","GBR",2006,5239000
"United Kingdom","GBR",2007,5079000
"United Kingdom","GBR",2008,6144000
"United Kingdom","GBR",2009,6668000
"United Kingdom","GBR",2010,5252000
"United Kingdom","GBR",2011,5494000
"United Kingdom","GBR",2012,5522000
"United Kingdom","GBR",2013,7092000
"United Kingdom","GBR",2014,6911000
"United Kingdom","GBR",2015,7370000
"United Kingdom","GBR",2016,6655000
"United Kingdom","GBR",2017,7169000
"United Kingdom","GBR",2018,6510000
"United Kingdom","GBR",2019,8048000
"United Kingdom","GBR",2020,8117000
"United Kingdom","GBR",2021,6961000
"United Kingdom","GBR",2022,7385000
"United Kingdom","GBR",2023,6963000
"United States","USA",1961,8546000
"United States","USA",1962,9314000
"United States","USA",1963,8554000
"United States","USA",1964,8406892
"United States","USA",1965,8559056
"United States","USA",1966,8538543
"United States","USA",1967,8138822
"United States","USA",1968,9279401
"United States","USA",1969,9298494
"United States","USA",1970,9060146
"United States","USA",1971,10068853
"United States","USA",1972,9181666
"United States","USA",1973,9088373
"United States","USA",1974,6502621
"United States","USA",1975,8255115
"United States","USA",1976,8338828
"United States","USA",1977,9313713
"United States","USA",1978,9901210
"United States","USA",1979,8343000
"United States","USA",1980,7862600
"United States","USA",1981,10309300
"United States","USA",1982,11232900
"United States","USA",1983,11066000
"United States","USA",1984,13020000
"United States","USA",1985,12850000
"United States","USA",1986,13249000
"United States","USA",1987,11354300
"United States","USA",1988,6314000
"United States","USA",1989,8800000
"United States","USA",1990,9192000
"United States","USA",1991,10109510
"United States","USA",1992,9908420
"United States","USA",1993,8666320
"United States","USA",1994,8161660
"United States","USA",1995,7824490
"United States","USA",1996,8544220
"United States","USA",1997,7835420
"United States","USA",1998,7654510
"United States","USA",1999,5922010
"United States","USA",2000,6919370
"United States","USA",2001,5406730
"United States","USA",2002,4940300
"United States","USA",2003,6058900
"United States","USA",2004,6090680
"United States","USA",2005,4613490
"United States","USA",2006,3922630
"United States","USA",2007,4574610
"United States","USA",2008,5205180
"United States","USA",2009,4933700
"United States","USA",2010,3924280
"United States","USA",2011,3370110
"United States","USA",2012,4767940
"United States","USA",2013,4719070
"United States","USA",2014,3952610
"United States","USA",2015,4665770
"United States","USA",2016,4352610
"United States","USA",2017,3119070
"United States","USA",2018,3342660
"United States","USA",2019,3755720
"United States","USA",2020,3719010
"United States","USA",2021,2625600
"United States","USA",2022,3786660
"United States","USA",2023,4028680
"Upper-middle-income countries",NA,1961,24518688
"Upper-middle-income countries",NA,1962,33452800
"Upper-middle-income countries",NA,1963,33191498
"Upper-middle-income countries",NA,1964,39048156
"Upper-middle-income countries",NA,1965,32115180
"Upper-middle-income countries",NA,1966,37786820
"Upper-middle-income countries",NA,1967,35614284
"Upper-middle-income countries",NA,1968,39088660
"Upper-middle-income countries",NA,1969,43001784
"Upper-middle-income countries",NA,1970,47138850
"Upper-middle-income countries",NA,1971,45091572
"Upper-middle-income countries",NA,1972,47766064
"Upper-middle-income countries",NA,1973,63543580
"Upper-middle-income countries",NA,1974,63345904
"Upper-middle-income countries",NA,1975,48528508
"Upper-middle-income countries",NA,1976,80042490
"Upper-middle-income countries",NA,1977,63407224
"Upper-middle-income countries",NA,1978,73589090
"Upper-middle-income countries",NA,1979,61196730
"Upper-middle-income countries",NA,1980,56578924
"Upper-middle-income countries",NA,1981,51134508
"Upper-middle-income countries",NA,1982,58785012
"Upper-middle-income countries",NA,1983,64147896
"Upper-middle-income countries",NA,1984,57917376
"Upper-middle-income countries",NA,1985,63035540
"Upper-middle-income countries",NA,1986,69421420
"Upper-middle-income countries",NA,1987,73246536
"Upper-middle-income countries",NA,1988,61798304
"Upper-middle-income countries",NA,1989,62778076
"Upper-middle-income countries",NA,1990,76894904
"Upper-middle-income countries",NA,1991,65584636
"Upper-middle-income countries",NA,1992,45501556
"Upper-middle-income countries",NA,1993,43430092
"Upper-middle-income countries",NA,1994,41157360
"Upper-middle-income countries",NA,1995,32815732
"Upper-middle-income countries",NA,1996,31193784
"Upper-middle-income countries",NA,1997,31155604
"Upper-middle-income countries",NA,1998,28212060
"Upper-middle-income countries",NA,1999,26082752
"Upper-middle-income countries",NA,2000,25596492
"Upper-middle-income countries",NA,2001,31048690
"Upper-middle-income countries",NA,2002,33370334
"Upper-middle-income countries",NA,2003,30619238
"Upper-middle-income countries",NA,2004,35497184
"Upper-middle-income countries",NA,2005,33435844
"Upper-middle-income countries",NA,2006,37098464
"Upper-middle-income countries",NA,2007,29639368
"Upper-middle-income countries",NA,2008,32985874
"Upper-middle-income countries",NA,2009,35484210
"Upper-middle-income countries",NA,2010,32767354
"Upper-middle-income countries",NA,2011,34631828
"Upper-middle-income countries",NA,2012,32930068
"Upper-middle-income countries",NA,2013,34877930
"Upper-middle-income countries",NA,2014,33192188
"Upper-middle-income countries",NA,2015,34026810
"Upper-middle-income countries",NA,2016,36279748
"Upper-middle-income countries",NA,2017,32902004
"Upper-middle-income countries",NA,2018,35705864
"Upper-middle-income countries",NA,2019,37974596
"Upper-middle-income countries",NA,2020,37754764
"Upper-middle-income countries",NA,2021,33212748
"Upper-middle-income countries",NA,2022,34860070
"Upper-middle-income countries",NA,2023,33811140
"Uruguay","URY",1961,27870
"Uruguay","URY",1962,35053
"Uruguay","URY",1963,18296
"Uruguay","URY",1964,39992
"Uruguay","URY",1965,19606
"Uruguay","URY",1966,27718
"Uruguay","URY",1967,13520
"Uruguay","URY",1968,48058
"Uruguay","URY",1969,36136
"Uruguay","URY",1970,45481
"Uruguay","URY",1971,31729
"Uruguay","URY",1972,29068
"Uruguay","URY",1973,31422
"Uruguay","URY",1974,27966
"Uruguay","URY",1975,33526
"Uruguay","URY",1976,47035
"Uruguay","URY",1977,37974
"Uruguay","URY",1978,57483
"Uruguay","URY",1979,71180
"Uruguay","URY",1980,55451
"Uruguay","URY",1981,85277
"Uruguay","URY",1982,45025
"Uruguay","URY",1983,80836
"Uruguay","URY",1984,113270
"Uruguay","URY",1985,79736
"Uruguay","URY",1986,62400
"Uruguay","URY",1987,123800
"Uruguay","URY",1988,203826
"Uruguay","URY",1989,202589
"Uruguay","URY",1990,133500
"Uruguay","URY",1991,138900
"Uruguay","URY",1992,307800
"Uruguay","URY",1993,129400
"Uruguay","URY",1994,177500
"Uruguay","URY",1995,329000
"Uruguay","URY",1996,340600
"Uruguay","URY",1997,198600
"Uruguay","URY",1998,196000
"Uruguay","URY",1999,111000
"Uruguay","URY",2000,213900
"Uruguay","URY",2001,117700
"Uruguay","URY",2002,217360
"Uruguay","URY",2003,323700
"Uruguay","URY",2004,406500
"Uruguay","URY",2005,242300
"Uruguay","URY",2006,432100
"Uruguay","URY",2007,310200
"Uruguay","URY",2008,409500
"Uruguay","URY",2009,464071
"Uruguay","URY",2010,186400
"Uruguay","URY",2011,326900
"Uruguay","URY",2012,220000
"Uruguay","URY",2013,200300
"Uruguay","URY",2014,252400
"Uruguay","URY",2015,243200
"Uruguay","URY",2016,354800
"Uruguay","URY",2017,678000
"Uruguay","URY",2018,385000
"Uruguay","URY",2019,637800
"Uruguay","URY",2020,606700
"Uruguay","URY",2021,888800
"Uruguay","URY",2022,920100
"Uruguay","URY",2023,897200
"Uzbekistan","UZB",1992,394700
"Uzbekistan","UZB",1993,319300
"Uzbekistan","UZB",1994,322300
"Uzbekistan","UZB",1995,347700
"Uzbekistan","UZB",1996,221000
"Uzbekistan","UZB",1997,154700
"Uzbekistan","UZB",1998,88700
"Uzbekistan","UZB",1999,119400
"Uzbekistan","UZB",2000,91200
"Uzbekistan","UZB",2001,140800
"Uzbekistan","UZB",2002,235500
"Uzbekistan","UZB",2003,164900
"Uzbekistan","UZB",2004,110600
"Uzbekistan","UZB",2005,113100
"Uzbekistan","UZB",2006,73500
"Uzbekistan","UZB",2007,99700
"Uzbekistan","UZB",2008,143100
"Uzbekistan","UZB",2009,234500
"Uzbekistan","UZB",2010,179100
"Uzbekistan","UZB",2011,137766
"Uzbekistan","UZB",2012,141416
"Uzbekistan","UZB",2013,135791
"Uzbekistan","UZB",2014,139587
"Uzbekistan","UZB",2015,151642
"Uzbekistan","UZB",2016,167384
"Uzbekistan","UZB",2017,134270
"Uzbekistan","UZB",2018,111760
"Uzbekistan","UZB",2019,133496
"Uzbekistan","UZB",2020,161539
"Uzbekistan","UZB",2021,95828
"Uzbekistan","UZB",2022,123447.09
"Uzbekistan","UZB",2023,163689.5
"Western Africa (FAO)",NA,1961,200
"Western Africa (FAO)",NA,1962,200
"Western Africa (FAO)",NA,1963,200
"Western Africa (FAO)",NA,1964,210
"Western Africa (FAO)",NA,1965,200
"Western Africa (FAO)",NA,1966,200
"Western Africa (FAO)",NA,1967,200
"Western Africa (FAO)",NA,1968,220
"Western Africa (FAO)",NA,1969,220
"Western Africa (FAO)",NA,1970,220
"Western Africa (FAO)",NA,1971,220
"Western Africa (FAO)",NA,1972,200
"Western Africa (FAO)",NA,1973,150
"Western Africa (FAO)",NA,1974,160
"Western Africa (FAO)",NA,1975,170
"Western Africa (FAO)",NA,1976,180
"Western Africa (FAO)",NA,1977,200
"Western Africa (FAO)",NA,1978,150
"Western Africa (FAO)",NA,1979,200
"Western Africa (FAO)",NA,1980,220
"Western Africa (FAO)",NA,1981,300
"Western Africa (FAO)",NA,1982,310
"Western Africa (FAO)",NA,1983,320
"Western Africa (FAO)",NA,1984,340
"Western Africa (FAO)",NA,1985,350
"Western Africa (FAO)",NA,1986,350
"Western Africa (FAO)",NA,1987,370
"Western Africa (FAO)",NA,1988,380
"Western Africa (FAO)",NA,1989,390
"Western Africa (FAO)",NA,1990,410
"Western Africa (FAO)",NA,1991,420
"Western Africa (FAO)",NA,1992,400
"Western Africa (FAO)",NA,1993,300
"Western Africa (FAO)",NA,1994,353.49
"Western Africa (FAO)",NA,1995,390.42
"Western Africa (FAO)",NA,1996,370.9
"Western Africa (FAO)",NA,1997,300
"Western Africa (FAO)",NA,1998,500
"Western Africa (FAO)",NA,1999,680
"Western Africa (FAO)",NA,2000,680
"Western Africa (FAO)",NA,2001,1000
"Western Africa (FAO)",NA,2002,800
"Western Africa (FAO)",NA,2003,1130
"Western Africa (FAO)",NA,2010,1333.41
"Western Africa (FAO)",NA,2011,1343.35
"Western Africa (FAO)",NA,2012,1359.35
"Western Africa (FAO)",NA,2013,1378.02
"Western Africa (FAO)",NA,2014,1430
"Western Africa (FAO)",NA,2015,1400
"Western Africa (FAO)",NA,2016,1430
"Western Africa (FAO)",NA,2017,1456.14
"Western Africa (FAO)",NA,2018,1464.76
"Western Africa (FAO)",NA,2019,1473.48
"Western Africa (FAO)",NA,2020,1464.79
"Western Africa (FAO)",NA,2021,1467.68
"Western Africa (FAO)",NA,2022,1468.65
"Western Africa (FAO)",NA,2023,1467.04
"Western Asia (FAO)",NA,1961,4526114
"Western Asia (FAO)",NA,1962,5760655
"Western Asia (FAO)",NA,1963,6168342
"Western Asia (FAO)",NA,1964,4899429
"Western Asia (FAO)",NA,1965,5252163
"Western Asia (FAO)",NA,1966,5084313
"Western Asia (FAO)",NA,1967,5610531
"Western Asia (FAO)",NA,1968,5311799
"Western Asia (FAO)",NA,1969,5642294
"Western Asia (FAO)",NA,1970,4389823
"Western Asia (FAO)",NA,1971,5158176
"Western Asia (FAO)",NA,1972,5692685
"Western Asia (FAO)",NA,1973,3614561
"Western Asia (FAO)",NA,1974,4797343
"Western Asia (FAO)",NA,1975,5711825
"Western Asia (FAO)",NA,1976,6711047
"Western Asia (FAO)",NA,1977,5696222
"Western Asia (FAO)",NA,1978,6252205
"Western Asia (FAO)",NA,1979,6343898
"Western Asia (FAO)",NA,1980,7778155
"Western Asia (FAO)",NA,1981,8415703
"Western Asia (FAO)",NA,1982,8144379
"Western Asia (FAO)",NA,1983,7473774
"Western Asia (FAO)",NA,1984,7428723
"Western Asia (FAO)",NA,1985,8748608
"Western Asia (FAO)",NA,1986,9420887
"Western Asia (FAO)",NA,1987,8600677
"Western Asia (FAO)",NA,1988,12328293
"Western Asia (FAO)",NA,1989,6015165
"Western Asia (FAO)",NA,1990,10599528
"Western Asia (FAO)",NA,1991,10050458
"Western Asia (FAO)",NA,1992,10833758
"Western Asia (FAO)",NA,1993,12759677
"Western Asia (FAO)",NA,1994,12122811
"Western Asia (FAO)",NA,1995,11570809
"Western Asia (FAO)",NA,1996,12067027
"Western Asia (FAO)",NA,1997,10685348
"Western Asia (FAO)",NA,1998,11322963
"Western Asia (FAO)",NA,1999,9221750
"Western Asia (FAO)",NA,2000,9136816
"Western Asia (FAO)",NA,2001,9225172
"Western Asia (FAO)",NA,2002,11134677
"Western Asia (FAO)",NA,2003,10890068
"Western Asia (FAO)",NA,2004,11146514
"Western Asia (FAO)",NA,2005,11801047
"Western Asia (FAO)",NA,2006,12352190
"Western Asia (FAO)",NA,2007,9710117
"Western Asia (FAO)",NA,2008,7507884
"Western Asia (FAO)",NA,2009,9606573
"Western Asia (FAO)",NA,2010,9874889
"Western Asia (FAO)",NA,2011,10080454
"Western Asia (FAO)",NA,2012,9787946
"Western Asia (FAO)",NA,2013,11035509
"Western Asia (FAO)",NA,2014,9815127
"Western Asia (FAO)",NA,2015,12252568
"Western Asia (FAO)",NA,2016,10120636
"Western Asia (FAO)",NA,2017,10118268
"Western Asia (FAO)",NA,2018,9450883
"Western Asia (FAO)",NA,2019,14087430
"Western Asia (FAO)",NA,2020,14089443
"Western Asia (FAO)",NA,2021,7685745.5
"Western Asia (FAO)",NA,2022,10174574
"Western Asia (FAO)",NA,2023,11867087
"Western Europe (FAO)",NA,1961,10498434
"Western Europe (FAO)",NA,1962,12545956
"Western Europe (FAO)",NA,1963,13746591
"Western Europe (FAO)",NA,1964,13822388
"Western Europe (FAO)",NA,1965,13934310
"Western Europe (FAO)",NA,1966,14567570
"Western Europe (FAO)",NA,1967,18539688
"Western Europe (FAO)",NA,1968,18127072
"Western Europe (FAO)",NA,1969,18715552
"Western Europe (FAO)",NA,1970,16794164
"Western Europe (FAO)",NA,1971,19249324
"Western Europe (FAO)",NA,1972,21221220
"Western Europe (FAO)",NA,1973,22836292
"Western Europe (FAO)",NA,1974,23020184
"Western Europe (FAO)",NA,1975,21985940
"Western Europe (FAO)",NA,1976,20851276
"Western Europe (FAO)",NA,1977,23928804
"Western Europe (FAO)",NA,1978,26897736
"Western Europe (FAO)",NA,1979,25183268
"Western Europe (FAO)",NA,1980,27346424
"Western Europe (FAO)",NA,1981,24782306
"Western Europe (FAO)",NA,1982,26284448
"Western Europe (FAO)",NA,1983,24170664
"Western Europe (FAO)",NA,1984,28887120
"Western Europe (FAO)",NA,1985,28232870
"Western Europe (FAO)",NA,1986,26376132
"Western Europe (FAO)",NA,1987,25678696
"Western Europe (FAO)",NA,1988,26040148
"Western Europe (FAO)",NA,1989,26976616
"Western Europe (FAO)",NA,1990,26663878
"Western Europe (FAO)",NA,1991,27666940
"Western Europe (FAO)",NA,1992,25044782
"Western Europe (FAO)",NA,1993,22093480
"Western Europe (FAO)",NA,1994,20571534
"Western Europe (FAO)",NA,1995,21463330
"Western Europe (FAO)",NA,1996,23573280
"Western Europe (FAO)",NA,1997,25674656
"Western Europe (FAO)",NA,1998,25073508
"Western Europe (FAO)",NA,1999,24833444
"Western Europe (FAO)",NA,2000,23618652
"Western Europe (FAO)",NA,2001,25358728
"Western Europe (FAO)",NA,2002,23721224
"Western Europe (FAO)",NA,2003,22219336
"Western Europe (FAO)",NA,2004,25935482
"Western Europe (FAO)",NA,2005,23699818
"Western Europe (FAO)",NA,2006,24197336
"Western Europe (FAO)",NA,2007,21558376
"Western Europe (FAO)",NA,2008,25997788
"Western Europe (FAO)",NA,2009,27016816
"Western Europe (FAO)",NA,2010,22001436
"Western Europe (FAO)",NA,2011,19134514
"Western Europe (FAO)",NA,2012,23182008
"Western Europe (FAO)",NA,2013,22193958
"Western Europe (FAO)",NA,2014,24981008
"Western Europe (FAO)",NA,2015,26474958
"Western Europe (FAO)",NA,2016,22805106
"Western Europe (FAO)",NA,2017,24549994
"Western Europe (FAO)",NA,2018,22105408
"Western Europe (FAO)",NA,2019,26854696
"Western Europe (FAO)",NA,2020,22713460
"Western Europe (FAO)",NA,2021,23171788
"Western Europe (FAO)",NA,2022,24137964
"Western Europe (FAO)",NA,2023,24735374
"World","OWID_WRL",1961,72411100
"World","OWID_WRL",1962,88396960
"World","OWID_WRL",1963,90385850
"World","OWID_WRL",1964,95524920
"World","OWID_WRL",1965,92617010
"World","OWID_WRL",1966,100425700
"World","OWID_WRL",1967,103177496
"World","OWID_WRL",1968,113503736
"World","OWID_WRL",1969,118005610
"World","OWID_WRL",1970,119377850
"World","OWID_WRL",1971,131236130
"World","OWID_WRL",1972,132963040
"World","OWID_WRL",1973,146965100
"World","OWID_WRL",1974,148817870
"World","OWID_WRL",1975,135490720
"World","OWID_WRL",1976,166594610
"World","OWID_WRL",1977,156385300
"World","OWID_WRL",1978,174927900
"World","OWID_WRL",1979,154988540
"World","OWID_WRL",1980,156701330
"World","OWID_WRL",1981,149600980
"World","OWID_WRL",1982,161350940
"World","OWID_WRL",1983,159468460
"World","OWID_WRL",1984,169432060
"World","OWID_WRL",1985,172616540
"World","OWID_WRL",1986,177167380
"World","OWID_WRL",1987,175286690
"World","OWID_WRL",1988,163394400
"World","OWID_WRL",1989,164164350
"World","OWID_WRL",1990,179138270
"World","OWID_WRL",1991,169152510
"World","OWID_WRL",1992,164658620
"World","OWID_WRL",1993,168263650
"World","OWID_WRL",1994,164766540
"World","OWID_WRL",1995,137807250
"World","OWID_WRL",1996,154136130
"World","OWID_WRL",1997,154565250
"World","OWID_WRL",1998,137898720
"World","OWID_WRL",1999,129021580
"World","OWID_WRL",2000,131405720
"World","OWID_WRL",2001,140591630
"World","OWID_WRL",2002,141022940
"World","OWID_WRL",2003,136537940
"World","OWID_WRL",2004,156261980
"World","OWID_WRL",2005,136735970
"World","OWID_WRL",2006,144503280
"World","OWID_WRL",2007,131356664
"World","OWID_WRL",2008,154071470
"World","OWID_WRL",2009,150960850
"World","OWID_WRL",2010,123460824
"World","OWID_WRL",2011,132879910
"World","OWID_WRL",2012,132412420
"World","OWID_WRL",2013,143683800
"World","OWID_WRL",2014,145294110
