"Entity","Code","Year","wheat__00000015__production__005510__tonnes"
"Sudan (former)",NA,1997,642000
"Sudan (former)",NA,1998,585000
"Sudan (former)",NA,1999,172000
"Sudan (former)",NA,2000,214000
"Sudan (former)",NA,2001,303000
"Sudan (former)",NA,2002,247000
"Sudan (former)",NA,2003,332000
"Sudan (former)",NA,2004,435000
"Sudan (former)",NA,2005,416000
"Sudan (former)",NA,2006,669000
"Sudan (former)",NA,2007,803000
"Sudan (former)",NA,2008,587000
"Sudan (former)",NA,2009,641695
"Sudan (former)",NA,2010,403000
"Sudan (former)",NA,2011,292000
"Sweden","SWE",1961,839170
"Sweden","SWE",1962,906330
"Sweden","SWE",1963,695500
"Sweden","SWE",1964,1064510
"Sweden","SWE",1965,1038000
"Sweden","SWE",1966,591030
"Sweden","SWE",1967,1130330
"Sweden","SWE",1968,1073550
"Sweden","SWE",1969,916530
"Sweden","SWE",1970,962130
"Sweden","SWE",1971,994930
"Sweden","SWE",1972,1130090
"Sweden","SWE",1973,1311930
"Sweden","SWE",1974,1793100
"Sweden","SWE",1975,1454630
"Sweden","SWE",1976,1764640
"Sweden","SWE",1977,1522330
"Sweden","SWE",1978,1290060
"Sweden","SWE",1979,1003050
"Sweden","SWE",1980,1193320
"Sweden","SWE",1981,1066310
"Sweden","SWE",1982,1490410
"Sweden","SWE",1983,1721250
"Sweden","SWE",1984,1775700
"Sweden","SWE",1985,1338000
"Sweden","SWE",1986,1730510
"Sweden","SWE",1987,1557800
"Sweden","SWE",1988,1295500
"Sweden","SWE",1989,1750800
"Sweden","SWE",1990,2242900
"Sweden","SWE",1991,1480900
"Sweden","SWE",1992,1406300
"Sweden","SWE",1993,1746200
"Sweden","SWE",1994,1344700
"Sweden","SWE",1995,1553800
"Sweden","SWE",1996,2030000
"Sweden","SWE",1997,2056200
"Sweden","SWE",1998,2248700
"Sweden","SWE",1999,1658900
"Sweden","SWE",2000,2371900
"Sweden","SWE",2001,2371500
"Sweden","SWE",2002,2088100
"Sweden","SWE",2003,2256200
"Sweden","SWE",2004,2412300
"Sweden","SWE",2005,2246800
"Sweden","SWE",2006,1967400
"Sweden","SWE",2007,2255700
"Sweden","SWE",2008,2202200
"Sweden","SWE",2009,2277900
"Sweden","SWE",2010,2143000
"Sweden","SWE",2011,2253100
"Sweden","SWE",2012,2289300
"Sweden","SWE",2013,1868600
"Sweden","SWE",2014,3086400
"Sweden","SWE",2015,3300400
"Sweden","SWE",2016,2834500
"Sweden","SWE",2017,3298600
"Sweden","SWE",2018,1620300
"Sweden","SWE",2019,3476800
"Sweden","SWE",2020,3214300
"Sweden","SWE",2021,3027800
"Sweden","SWE",2022,3228700
"Sweden","SWE",2023,2768200
"Switzerland","CHE",1961,316000
"Switzerland","CHE",1962,419800
"Switzerland","CHE",1963,302700
"Switzerland","CHE",1964,388400
"Switzerland","CHE",1965,352400
"Switzerland","CHE",1966,347700
"Switzerland","CHE",1967,425600
"Switzerland","CHE",1968,416100
"Switzerland","CHE",1969,378900
"Switzerland","CHE",1970,347800
"Switzerland","CHE",1971,378000
"Switzerland","CHE",1972,409700
"Switzerland","CHE",1973,345100
"Switzerland","CHE",1974,411400
"Switzerland","CHE",1975,355500
"Switzerland","CHE",1976,399600
"Switzerland","CHE",1977,323300
"Switzerland","CHE",1978,407800
"Switzerland","CHE",1979,422800
"Switzerland","CHE",1980,394400
"Switzerland","CHE",1981,408600
"Switzerland","CHE",1982,434200
"Switzerland","CHE",1983,445600
"Switzerland","CHE",1984,596800
"Switzerland","CHE",1985,549300
"Switzerland","CHE",1986,491700
"Switzerland","CHE",1987,461500
"Switzerland","CHE",1988,564500
"Switzerland","CHE",1989,649000
"Switzerland","CHE",1990,562600
"Switzerland","CHE",1991,583651
"Switzerland","CHE",1992,535209
"Switzerland","CHE",1993,573811
"Switzerland","CHE",1994,567322
"Switzerland","CHE",1995,613368
"Switzerland","CHE",1996,666291
"Switzerland","CHE",1997,584588
"Switzerland","CHE",1998,603242
"Switzerland","CHE",1999,495094
"Switzerland","CHE",2000,568700
"Switzerland","CHE",2001,505600
"Switzerland","CHE",2002,516500
"Switzerland","CHE",2003,436900
"Switzerland","CHE",2004,539400
"Switzerland","CHE",2005,531300
"Switzerland","CHE",2006,543800
"Switzerland","CHE",2007,543900
"Switzerland","CHE",2008,549084
"Switzerland","CHE",2009,549919
"Switzerland","CHE",2010,524017
"Switzerland","CHE",2011,553150
"Switzerland","CHE",2012,515595
"Switzerland","CHE",2013,479659
"Switzerland","CHE",2014,550826
"Switzerland","CHE",2015,527257
"Switzerland","CHE",2016,386720
"Switzerland","CHE",2017,530552
"Switzerland","CHE",2018,511446
"Switzerland","CHE",2019,497459
"Switzerland","CHE",2020,528720
"Switzerland","CHE",2021,459090
"Switzerland","CHE",2022,486667
"Switzerland","CHE",2023,447449
"Syria","SYR",1961,757000
"Syria","SYR",1962,1374175
"Syria","SYR",1963,1189585
"Syria","SYR",1964,1100000
"Syria","SYR",1965,1044000
"Syria","SYR",1966,559000
"Syria","SYR",1967,1049000
"Syria","SYR",1968,6e+05
"Syria","SYR",1969,1003517
"Syria","SYR",1970,624562
"Syria","SYR",1971,846276
"Syria","SYR",1972,1808000
"Syria","SYR",1973,593462
"Syria","SYR",1974,1629896
"Syria","SYR",1975,1550061
"Syria","SYR",1976,1790109
"Syria","SYR",1977,1217214
"Syria","SYR",1978,1650696
"Syria","SYR",1979,1319959
"Syria","SYR",1980,2225800
"Syria","SYR",1981,2086953
"Syria","SYR",1982,1556441
"Syria","SYR",1983,1611988
"Syria","SYR",1984,1067600
"Syria","SYR",1985,1713866
"Syria","SYR",1986,1969000
"Syria","SYR",1987,1656350
"Syria","SYR",1988,2067138
"Syria","SYR",1989,1020000
"Syria","SYR",1990,2070000
"Syria","SYR",1991,2140000
"Syria","SYR",1992,3046000
"Syria","SYR",1993,3626491
"Syria","SYR",1994,3702985
"Syria","SYR",1995,4184144
"Syria","SYR",1996,4080357
"Syria","SYR",1997,3031090
"Syria","SYR",1998,4111625
"Syria","SYR",1999,2691504
"Syria","SYR",2000,3105489
"Syria","SYR",2001,4744623
"Syria","SYR",2002,4775440
"Syria","SYR",2003,4912993
"Syria","SYR",2004,4537459
"Syria","SYR",2005,4668750
"Syria","SYR",2006,4932000
"Syria","SYR",2007,4041100
"Syria","SYR",2008,2139300
"Syria","SYR",2009,3701784
"Syria","SYR",2010,3083100
"Syria","SYR",2011,3858331
"Syria","SYR",2012,3609096
"Syria","SYR",2013,3182111
"Syria","SYR",2014,2024332.4
"Syria","SYR",2015,2677156
"Syria","SYR",2016,1626588
"Syria","SYR",2017,1850740.1
"Syria","SYR",2018,1222987.6
"Syria","SYR",2019,3085097
"Syria","SYR",2020,2848471.8
"Syria","SYR",2021,1951805.9
"Syria","SYR",2022,1551605
"Syria","SYR",2023,3080351
"Taiwan","TWN",1961,44248
"Taiwan","TWN",1962,42100
"Taiwan","TWN",1963,18739
"Taiwan","TWN",1964,19709
"Taiwan","TWN",1965,23492
"Taiwan","TWN",1966,28507
"Taiwan","TWN",1967,23864
"Taiwan","TWN",1968,17118
"Taiwan","TWN",1969,9950
"Taiwan","TWN",1970,3664
"Taiwan","TWN",1971,2346
"Taiwan","TWN",1972,1546
"Taiwan","TWN",1973,921
"Taiwan","TWN",1974,738
"Taiwan","TWN",1975,3042
"Taiwan","TWN",1976,1224
"Taiwan","TWN",1977,1287
"Taiwan","TWN",1978,2395
"Taiwan","TWN",1979,2521
"Taiwan","TWN",1980,2839
"Taiwan","TWN",1981,2710
"Taiwan","TWN",1982,2314
"Taiwan","TWN",1983,1570
"Taiwan","TWN",1984,2360
"Taiwan","TWN",1985,2125
"Taiwan","TWN",1986,3693
"Taiwan","TWN",1987,4702
"Taiwan","TWN",1988,2957
"Taiwan","TWN",1989,3039
"Taiwan","TWN",1990,2932
"Taiwan","TWN",1991,3581
"Taiwan","TWN",1992,4326
"Taiwan","TWN",1993,4921
"Taiwan","TWN",1994,4440
"Taiwan","TWN",1995,4429
"Taiwan","TWN",1996,193
"Taiwan","TWN",1997,85
"Taiwan","TWN",1998,66
"Taiwan","TWN",1999,88
"Taiwan","TWN",2000,127
"Taiwan","TWN",2001,234
"Taiwan","TWN",2002,262
"Taiwan","TWN",2003,264
"Taiwan","TWN",2004,238
"Taiwan","TWN",2005,196
"Taiwan","TWN",2006,271
"Taiwan","TWN",2007,296
"Taiwan","TWN",2008,292
"Taiwan","TWN",2009,364
"Taiwan","TWN",2010,5178
"Taiwan","TWN",2011,4034
"Taiwan","TWN",2012,6859
"Taiwan","TWN",2013,4127
"Taiwan","TWN",2014,6811
"Taiwan","TWN",2015,7335
"Taiwan","TWN",2016,3638
"Taiwan","TWN",2017,5379
"Taiwan","TWN",2018,6096
"Taiwan","TWN",2019,4831
"Taiwan","TWN",2020,6000
"Taiwan","TWN",2021,3000
"Taiwan","TWN",2022,6000
"Taiwan","TWN",2023,6000
"Tajikistan","TJK",1992,166400
"Tajikistan","TJK",1993,170600
"Tajikistan","TJK",1994,149000
"Tajikistan","TJK",1995,170000
"Tajikistan","TJK",1996,239000
"Tajikistan","TJK",1997,452209
"Tajikistan","TJK",1998,388149
"Tajikistan","TJK",1999,365136
"Tajikistan","TJK",2000,406196
"Tajikistan","TJK",2001,387314
"Tajikistan","TJK",2002,544565
"Tajikistan","TJK",2003,660222
"Tajikistan","TJK",2004,631328
"Tajikistan","TJK",2005,618467
"Tajikistan","TJK",2006,640339
"Tajikistan","TJK",2007,649300
"Tajikistan","TJK",2008,659096
"Tajikistan","TJK",2009,1088591
"Tajikistan","TJK",2010,1033144
"Tajikistan","TJK",2011,726880
"Tajikistan","TJK",2012,812588
"Tajikistan","TJK",2013,947350
