quadkey,latitude,longitude,rwi,error
03311213301130,34.8408581,-6.0095215,-0.070,0.467
03311302032111,35.0209992,-5.1086426,-0.236,0.485
03311321213221,33.4589423,-3.6584473,-0.295,0.432
03311302313013,34.7145242,-4.3176270,-0.332,0.407
03311320121300,33.9342448,-4.6472168,-0.359,0.433
03313003103120,30.5528000,-8.8659668,0.322,0.490
03311231103223,34.0253472,-6.1193848,0.023,0.490
03311321202010,33.5688607,-4.1638184,-0.013,0.400
03311232013313,32.8888127,-7.7453613,-0.608,0.484
03313003310003,30.1166211,-8.7561035,-0.422,0.403
03313010122032,31.4380367,-7.6794434,-0.227,0.444
03311232323310,32.0173911,-7.4157715,-0.820,0.533
03311300223213,35.5053996,-5.3723145,-0.512,0.590
03311300220302,35.6483687,-5.5261230,0.039,0.461
03311231010320,34.1890853,-6.5808105,-0.521,0.503
03313003001100,30.7418353,-9.5690918,-0.496,0.423
03311312233313,34.3525062,-2.1203613,-0.773,0.460
03311231302302,33.4772717,-6.2292480,-0.316,0.608
03311232333021,32.0546442,-7.1740723,0.192,0.463
03313001030001,31.6440285,-9.4592285,-0.031,0.493
03311322203013,32.3706824,-5.3723145,-0.275,0.463
03313010301020,31.3067147,-7.5476074,0.017,0.412
03311233322012,32.0732651,-6.2731934,-0.343,0.448
03313101111213,31.8495649,-2.9113770,-0.408,0.400
03311320301032,33.6603526,-4.6911621,-0.219,0.405
03311302131230,35.0569799,-4.3395996,-0.535,0.412
03311231121010,34.0071346,-6.0974121,-0.645,0.459
03313010210301,31.2691604,-7.9650879,0.000,0.491
03311320122203,33.7700147,-4.8889160,-0.260,0.395
03313001200111,31.3442540,-9.6789551,-0.470,0.404
03311320001332,34.1709079,-5.3063965,-0.967,0.435
03311303211120,34.8408581,-3.5925293,-0.621,0.418
03313010001221,31.8308986,-8.2287598,-0.065,0.452
03313020131012,29.2001230,-9.9645996,-0.493,0.397
03311322200033,32.4819627,-5.5480957,-0.374,0.402
03313011113002,31.7748771,-5.7897949,0.432,0.499
03311300220212,35.6483687,-5.5700684,-0.582,0.460
03311320113323,34.0253472,-4.2736816,-0.446,0.406
03311233210002,32.5190256,-6.6687012,0.680,0.553
03311223131230,32.7225981,-8.5583496,-0.115,0.461
03311321120312,33.9160126,-3.3728027,-0.582,0.474
03313001133002,31.4755236,-8.6022949,-0.850,0.442
03313001200321,31.2315912,-9.7229004,0.090,0.495
03313011300133,31.2879394,-6.1633301,0.568,0.489
03311232231210,32.1663125,-7.8552246,-0.347,0.423
03311230323323,33.1467497,-7.4377441,-0.294,0.520
03313001122331,31.3817783,-8.9758301,-0.216,0.421
03311233302010,32.3892386,-6.2731934,-0.314,0.503
03313020121011,29.2193016,-10.2941895,-1.010,0.395
03311233300200,32.4634255,-6.3171387,0.249,0.489
03313100023313,31.4005349,-5.2844238,-0.434,0.420
03313010230313,30.9493465,-7.9211426,-0.611,0.398
03313011231130,31.0058624,-6.3610840,-0.436,0.399
03311312023103,35.0030029,-2.5158691,-0.448,0.544
03311320030232,33.8795365,-5.2185059,-0.459,0.530
03311303032203,34.9309781,-3.8342285,0.079,0.491
03313011220113,31.0246937,-6.8664551,0.476,0.504
03311230221332,33.2938031,-8.1188965,-0.176,0.486
03311321103211,34.0799618,-3.2629395,-0.519,0.405
03311302223231,34.3343640,-5.3723145,-0.474,0.421
03313001110131,31.9055410,-8.6242676,-0.549,0.429
03311233321203,32.1477106,-6.1193848,0.105,0.393
03311302032112,35.0030029,-5.1306152,-0.188,0.495
03311322031023,32.7780375,-5.0646973,-0.177,0.498
03311312321032,34.5337119,-1.8786621,-0.062,0.392
03311230232220,33.1651449,-8.0749512,0.107,0.504
03313001231203,30.9493465,-9.2834473,-0.526,0.394
03311233033132,32.6301225,-6.3610840,-1.152,0.461
03313010033002,31.4755236,-7.8991699,0.130,0.517
03311233001113,33.1099478,-6.6906738,-0.558,0.458
03313010102230,31.6814326,-7.6794434,-0.232,0.533
03311312033130,34.9850026,-2.1423340,0.268,0.484
03311230310031,33.6786394,-7.3059082,-0.021,0.517
03311303113210,35.2366457,-2.9333496,0.895,0.540
03313001221212,30.9493465,-9.6130371,-0.726,0.425
03313010021133,31.5878940,-8.0969238,0.643,0.530
03311322022201,32.6116159,-5.5920410,-0.133,0.504
03313010221301,30.9681888,-8.1408691,-0.694,0.386
03313021031123,29.1617551,-9.1955566,-1.063,0.389
03311231021303,33.9160126,-6.7346191,-0.009,0.490
03313001220102,31.0246937,-9.7448730,-0.568,0.415
03311312302121,34.6964607,-1.9885254,-0.049,0.525
03311231230101,33.4222718,-6.5588379,-0.603,0.420
03313001102001,31.7935547,-9.1076660,-0.430,0.399
03311321002301,34.0799618,-4.0979004,0.243,0.477
03311232322320,31.9801229,-7.6354980,0.040,0.416
03311312022203,34.9309781,-2.7795410,-0.015,0.489
03311231210333,33.5871669,-6.5148926,-0.516,0.444
03311223300332,32.4077911,-8.9978027,-0.132,0.460
03313001211213,31.2503777,-9.2395020,-0.146,0.400
03313003322120,29.6403199,-9.0417480,-0.715,0.424
03311233021123,32.7780375,-6.7346191,0.177,0.522
03311232212102,32.3706824,-7.9870605,0.071,0.464
03311320112230,34.0435560,-4.5153809,-0.564,0.517
03311320321320,33.3121674,-4.6472168,-0.011,0.417
03311302332010,34.4431582,-4.5153809,-0.430,0.505
03311233032120,32.6486253,-6.5808105,-0.476,0.455
03311300232213,35.5053996,-5.1965332,-0.272,0.433
03311232321323,32.1104954,-7.4377441,-0.021,0.483
03311232212200,32.3149908,-8.0749512,-0.260,0.518
03313010230012,31.0246937,-8.0310059,-0.692,0.408
03311232100032,33.0731305,-7.6794434,-0.358,0.447
03313001100131,31.9055410,-8.9758301,-0.031,0.473
03311303333030,34.4069092,-2.9333496,0.539,0.537
03311233210103,32.5190256,-6.5588379,-0.325,0.505
03313001203320,31.0811650,-9.5690918,-0.641,0.536
03311303033133,34.9669984,-3.5266113,-0.222,0.527
03311233031122,32.7780375,-6.4050293,0.724,0.588
03313010221100,31.0435212,-8.1628418,-0.967,0.388
03311223320022,32.1849106,-9.1296387,-0.780,0.463
03311322100232,32.9994495,-4.8669434,-0.146,0.510
03311320002232,34.0253472,-5.5700684,0.444,0.505
03311232111200,33.0547160,-7.1960449,-0.190,0.482
03313001031102,31.6253207,-9.2175293,-0.164,0.427
03311303022122,34.9669984,-4.1198730,-0.586,0.391
03311320233220,33.1651449,-5.0866699,-0.452,0.415
03311302331131,34.5518109,-4.2297363,-0.209,0.393
03311231300013,33.6969222,-6.2512207,-0.574,0.469
03311320310101,33.7152012,-4.4494629,-0.600,0.413
03311321003232,34.0253472,-3.9880371,-0.528,0.420
03311320030131,33.9706975,-5.1086426,0.501,0.561
03313001313100,31.1940070,-8.5144043,-0.747,0.415
03311320221023,33.3672370,-5.4162598,-0.271,0.439
03311231301210,33.6420620,-6.0974121,-0.701,0.423
03311231303310,33.4955973,-6.0095215,-0.545,0.444
03311223303333,32.2592650,-8.8000488,-0.718,0.473
03311233320031,32.2035049,-6.2512207,-0.300,0.398
03313010202232,31.0623449,-8.3825684,-0.031,0.395
03311320132010,33.8612926,-4.5153809,-0.042,0.519
03311232112120,32.9441484,-7.2839355,-0.214,0.432
03313001132201,31.4192877,-8.7561035,-0.004,0.535
03311302323323,34.3162179,-4.6252441,-0.266,0.436
03311322310033,32.4819627,-4.4934082,-0.107,0.464
03313011013301,31.7188218,-6.3830566,-0.791,0.421
03311231320020,33.3855858,-6.3171387,-0.427,0.438
03311213111023,35.3980054,-5.7678223,-0.072,0.496
03313012023021,30.2495768,-8.2287598,-0.564,0.387
03313003201231,30.0215431,-9.5910645,0.103,0.503
03311302303221,34.6241673,-4.7131348,-0.047,0.442
03311230331220,33.3121674,-7.1960449,-0.277,0.459
03311233120003,32.8149779,-6.2951660,-0.508,0.451
03311323213311,32.3149908,-3.5266113,-0.324,0.456
03313001113021,31.7561958,-8.5803223,-0.486,0.412
03311322021333,32.7041107,-5.2844238,-0.512,0.420
03313012030110,30.4392016,-7.9431152,-0.065,0.462
03311213120333,35.0389916,-6.1633301,-0.323,0.520
03311322213023,32.3335585,-5.0646973,-0.457,0.384
03311302023020,34.9850026,-5.4382324,-0.661,0.428
03311303112332,35.1827876,-3.0212402,-0.428,0.536
03311223131212,32.7410818,-8.5583496,-0.077,0.469
03311303130301,35.0929448,-3.0432129,-0.160,0.489
03311302130221,35.0569799,-4.5373535,-0.113,0.405
03313001302330,31.0811650,-8.9978027,0.243,0.525
03313010310101,31.3442540,-7.2619629,-0.824,0.405
03313011020013,31.6253207,-6.9543457,-0.167,0.437
03311321101031,34.2617560,-3.2629395,-0.075,0.453
03311312222333,34.3162179,-2.6477051,-0.448,0.392
03313100031032,31.5878940,-5.0427246,-0.271,0.441
03313101022220,31.3817783,-4.2077637,-0.399,0.462
03311232030230,32.7225981,-8.0310059,-0.070,0.414
03311303132311,34.9489902,-2.9992676,-0.161,0.496
03311303003330,35.2007443,-3.9001465,0.798,0.559
03313100313003,31.1752094,-4.3615723,0.350,0.450
03311303322132,34.3887788,-3.3728027,-0.684,0.454
03311211313310,35.8089035,-5.6579590,-0.590,0.508
03311230330022,33.3672370,-7.3718262,0.139,0.555
03311233201331,32.4263397,-6.6906738,0.157,0.534
03313001120122,31.5878940,-9.0417480,0.183,0.459
03311303012321,35.2007443,-3.7463379,-0.594,0.450
03311230331320,33.3121674,-7.1081543,-0.133,0.437
03313012232101,29.6785076,-7.9650879,-0.586,0.531
03311233203010,32.3892386,-6.8005371,-0.394,0.447
03311302221312,34.4975022,-5.3063965,-0.247,0.488
03313001323230,30.7795979,-8.9099121,-0.276,0.404
03311320001130,34.2617560,-5.3063965,-0.109,0.491
03311213321000,34.5879970,-6.1413574,-0.336,0.528
03311223112230,32.8703597,-8.7341309,-0.239,0.465
03311223130333,32.7041107,-8.6242676,0.489,0.516
03313001232100,30.8927970,-9.3933105,-0.221,0.403
03311322200031,32.5004960,-5.5480957,-0.032,0.413
03313102003222,30.4581439,-5.4382324,-0.645,0.414
03311233320030,32.2035049,-6.2731934,-0.462,0.412
03313010110021,31.9055410,-7.3498535,-0.261,0.490
03313003302323,29.8501727,-9.0197754,-0.801,0.428
03313020110121,29.4874244,-10.0744629,-0.072,0.468
03313010123220,31.3817783,-7.5476074,-0.594,0.423
03311223333310,32.0173911,-8.4704590,-0.142,0.505
03313010223323,30.7607184,-8.1408691,-0.037,0.405
03311230233331,33.1651449,-7.7453613,-0.100,0.442
03311312221222,34.4612768,-2.6257324,-0.534,0.424
03311232211312,32.4448845,-7.7673340,-0.565,0.420
03311233031003,32.8149779,-6.4709473,-0.190,0.442
03313100300102,31.3254862,-4.8229980,0.079,0.495
03313001021311,31.5691750,-9.5031738,-0.084,0.443
03311320111113,34.2799139,-4.2297363,-0.666,0.544
03311233211330,32.4263397,-6.3610840,-0.034,0.543
03313003230323,29.6975960,-9.3713379,-0.462,0.412
03311232023233,32.5560732,-8.1848145,-0.379,0.421
03311230312302,33.4772717,-7.2839355,-0.510,0.487
03313010201001,31.3442540,-8.2287598,-0.054,0.515
03311233123303,32.5931055,-6.0314941,-0.288,0.496
03313012031212,30.3444351,-7.8552246,-0.203,0.385
03311231103131,34.1163520,-5.9875488,-0.160,0.422
03311231110012,34.2799139,-5.9216309,0.504,0.540
03311321113001,34.1527265,-2.9553223,-0.537,0.415
03311321202301,33.4955973,-4.0979004,-0.050,0.383
03311320023232,33.7334762,-5.3942871,0.164,0.476
03313020111300,29.4491644,-9.9206543,0.101,0.524
03311230133211,33.7882780,-7.1301270,-0.004,0.536
03311321030221,33.8977765,-3.8342285,-0.052,0.386
03313012121121,30.4013061,-7.4377441,0.341,0.468
03311230331101,33.4222718,-7.0861816,0.385,0.486
03311320103223,34.0253472,-4.7131348,-0.525,0.522
03311320133000,33.8612926,-4.3835449,-0.309,0.409
03311223121212,32.7410818,-8.9099121,-0.423,0.477
03311232320123,32.1849106,-7.6135254,0.155,0.496
03313001311033,31.2879394,-8.5363770,-0.453,0.433
03311302200120,34.8408581,-5.5261230,-0.636,0.445
03311213302303,34.6422466,-6.2072754,-0.403,0.437
03311322131033,32.7780375,-4.3176270,0.114,0.491
03311231223300,33.2019237,-6.7565918,-0.696,0.422
03311230213202,33.4772717,-7.8991699,0.461,0.541
03311213312022,34.6783932,-5.9655762,-0.119,0.565
03311223313322,32.2592650,-8.5144043,0.689,0.577
03311223113231,32.8703597,-8.5363770,-0.390,0.486
03311223213301,32.3149908,-9.1955566,0.818,0.545
03313010201333,31.2128010,-8.0969238,-0.609,0.468
03311320112310,34.0799618,-4.4274902,-0.224,0.472
03313021001231,29.4108899,-9.5910645,-0.024,0.491
03311320330331,33.3121674,-4.4055176,-0.333,0.389
03313021010103,29.5065490,-9.3713379,-0.256,0.449
03311231210110,33.7152012,-6.5368652,-1.045,0.433
03311322212201,32.3149908,-5.2404785,-0.476,0.400
03313001010230,31.8308986,-9.4372559,-0.584,0.417
03311302212102,34.7145242,-5.1745605,-0.475,0.465
03311230230031,33.3855858,-8.0090332,0.017,0.570
03311312023003,35.0030029,-2.6037598,-0.214,0.419
03313010211232,31.2128010,-7.8552246,0.778,0.549
03311322202011,32.3892386,-5.5480957,-0.606,0.436
03311233000322,32.9994495,-6.9323730,-0.658,0.474
03311302011230,35.3442547,-5.0427246,-0.756,0.441
03311213321322,34.4612768,-6.0534668,-0.301,0.478
03311231020301,33.9342448,-6.9104004,1.253,0.527
03311231122232,33.7334762,-6.2731934,0.027,0.489
03311303210300,34.8047824,-3.7683105,-0.635,0.497
03311233020313,32.7410818,-6.8664551,0.188,0.463
03311232222323,31.9614831,-8.3166504,-0.396,0.630
03311213300303,34.7867387,-6.2072754,-0.219,0.472
03311213233320,34.3343640,-6.4050293,-1.034,0.543
03311321203010,33.5688607,-3.9880371,-0.457,0.384
03311232012112,32.9625860,-7.9431152,-0.459,0.447
03311232133123,32.6301225,-7.0861816,-0.228,0.502
03311233113030,32.9441484,-5.7458496,-0.056,0.480
03311233200123,32.4819627,-6.9104004,-0.369,0.492
03311320031030,33.9706975,-5.0427246,0.434,0.526
03311231130231,33.8977765,-5.8996582,-0.759,0.486
03311230322232,33.1467497,-7.6794434,-0.310,0.480
03313011022020,31.4567820,-7.0202637,-0.260,0.433
03313011102011,31.7935547,-6.2512207,-0.385,0.402
03313010003110,31.7935547,-8.1188965,0.145,0.458
03311302313320,34.6241673,-4.2956543,-0.523,0.439
03311231231322,33.2938031,-6.4050293,-0.652,0.395
03311322022330,32.5745912,-5.4821777,-0.615,0.455
03311303123002,35.0030029,-3.3288574,-0.167,0.590
03311231032113,33.8430448,-6.5148926,0.076,0.593
03311303300210,34.8047824,-3.4606934,-0.357,0.472
03311322131231,32.7225981,-4.3176270,0.032,0.405
03311213112122,35.2545905,-5.8776855,0.181,0.450
03311322301203,32.4448845,-4.7131348,0.082,0.497
03311213123330,34.9129620,-6.0095215,-0.396,0.488
03311323121233,32.7041107,-3.2629395,-0.818,0.400
03311320233121,33.2386870,-4.9768066,-0.458,0.430
03313011000201,31.8682273,-6.9982910,-0.623,0.429
03311231021132,33.9524731,-6.7126465,-0.006,0.522
03313001003233,31.6627324,-9.5910645,-0.469,0.398
03311230330023,33.3672370,-7.3498535,-0.118,0.518
03311320110101,34.2980679,-4.4494629,-0.402,0.446
03311303131331,35.0569799,-2.8234863,0.008,0.463
03313100011131,31.9055410,-4.9328613,-0.656,0.443
03313010301112,31.3254862,-7.4157715,-0.374,0.429
03311232012200,32.9072618,-8.0749512,-0.470,0.465
03313011121020,31.6066092,-6.1413574,-0.526,0.402
03311232130110,32.8334424,-7.2399902,-0.359,0.478
03311302131223,35.0389916,-4.3615723,-0.501,0.443
03311233031112,32.8149779,-6.3610840,-0.694,0.450
03311232020112,32.8149779,-8.2946777,-0.556,0.442
03313003201200,30.0595852,-9.6569824,-0.289,0.581
03311320311322,33.5871669,-4.2956543,0.089,0.389
03311312300123,34.8228222,-1.9885254,-0.565,0.495
03311320320012,33.4039307,-4.8669434,-0.341,0.514
03311302223210,34.3706444,-5.3942871,-0.764,0.395
03311233111020,33.0915411,-5.7897949,-0.570,0.436
03311303021133,35.1109213,-3.8781738,-0.063,0.514
03313001222030,30.8550788,-9.7888184,-0.907,0.478
03313001312101,31.1940070,-8.6682129,-0.314,0.418
03313001303320,31.0811650,-8.8659668,-0.435,0.431
03313001023110,31.4942613,-9.5251465,-0.650,0.436
03313011102000,31.7935547,-6.3171387,-0.191,0.395
03311213101313,35.3621756,-5.9875488,-0.428,0.481
03311232310212,32.4448845,-7.3278809,-0.311,0.434
03313013131013,30.4202557,-5.7238770,-0.562,0.518
03311223300301,32.4634255,-9.0197754,0.244,0.469
03311302223000,34.4431582,-5.4382324,-0.739,0.413
03313001211133,31.2879394,-9.1516113,0.043,0.410
03313012031132,30.3823528,-7.7673340,-0.009,0.410
03311312323101,34.4431582,-1.8127441,0.054,0.464
03311231300110,33.7152012,-6.1853027,-0.630,0.413
03313021003112,29.3534512,-9.5251465,0.595,0.466
03313010031133,31.5878940,-7.7453613,-0.627,0.500
03313010123130,31.4567820,-7.4157715,-0.190,0.475
03311232212202,32.2964193,-8.0749512,-0.075,0.504
03313003012030,30.5528000,-9.4372559,-0.558,0.443
03311321033201,33.7882780,-3.6584473,0.034,0.394
03311303302001,34.7325837,-3.4826660,-0.102,0.501
03311213123031,34.9850026,-6.0754395,-0.621,0.507
03313010030300,31.5691750,-7.9870605,0.660,0.551
03311312020220,35.0569799,-2.8015137,-0.209,0.464
03311233211231,32.4263397,-6.4270020,0.291,0.454
03311233232033,32.0360196,-6.6027832,-0.347,0.415
03313011002032,31.7375107,-6.9763184,0.305,0.511
03313001322111,30.8927970,-8.9758301,-0.320,0.420
03311230332131,33.2386870,-7.2180176,-0.227,0.485
03311230223030,33.2386870,-8.2067871,-0.330,0.483
03311232332230,31.9801229,-7.3278809,-0.359,0.444
03311312032302,34.9309781,-2.3620605,0.177,0.515
03311223231222,32.1104954,-9.3054199,-0.404,0.485
03311302323000,34.4431582,-4.7351074,-0.329,0.423
03311232232130,32.0546442,-7.9431152,0.266,0.481
03313003211013,30.1166211,-9.2395020,-0.209,0.457
03313002333222,29.5447873,-10.0085449,0.146,0.581
03313012101213,30.6473638,-7.4816895,-0.037,0.450
03311232212310,32.3149908,-7.9431152,-0.079,0.469
03311232001002,33.1099478,-8.2507324,-0.233,0.517
03311303203022,34.6783932,-4.0319824,-0.631,0.414
03313100031132,31.5878940,-4.9548340,-0.504,0.430
03311320131102,33.9889180,-4.2956543,-0.366,0.392
03313001221200,30.9681888,-9.6569824,-0.339,0.413
03311213111113,35.4338194,-5.6359863,0.253,0.519
03313021000021,29.4874244,-9.8107910,-0.232,0.432
03311233120110,32.8334424,-6.1853027,-0.485,0.397
03311302103323,35.1827876,-4.6252441,-0.483,0.459
03311302313121,34.6964607,-4.2736816,-0.469,0.449
03311233222300,32.0173911,-6.9323730,-0.326,0.490
03311320132213,33.7700147,-4.4934082,-0.238,0.418
03311231201012,33.6969222,-6.8005371,-0.464,0.486
03311322022211,32.6116159,-5.5480957,-0.158,0.392
03311233330013,32.2220954,-5.8996582,-0.510,0.389
03313003230031,29.7929837,-9.4152832,-0.399,0.390
03311322203133,32.3335585,-5.2844238,-0.600,0.386
03311233102312,32.8888127,-6.1853027,-0.354,0.432
03313010300211,31.2691604,-7.6574707,-0.357,0.415
03311231223322,33.1467497,-6.7565918,-0.255,0.426
03311231322132,33.2203073,-6.1853027,0.279,0.514
03311230322001,33.2754349,-7.7014160,-0.191,0.489
03311320023123,33.8065375,-5.3283691,-0.323,0.492
03313003030110,30.4392016,-9.3493652,-0.514,0.483
03313001003222,31.6627324,-9.6569824,0.017,0.460
03311312032003,35.0030029,-2.4279785,-0.207,0.473
03313100032200,31.4192877,-5.2624512,-0.496,0.471
03313001211112,31.3254862,-9.1735840,0.042,0.419
03313010110221,31.8308986,-7.3498535,-0.054,0.507
03311320103310,34.0799618,-4.6032715,0.323,0.544
03311223311031,32.5004960,-8.5363770,-0.682,0.478
03311231011110,34.2980679,-6.3610840,-0.201,0.490
03311232332330,31.9801229,-7.2399902,-0.468,0.418
03311232013222,32.8519030,-7.8991699,-0.211,0.426
03311213332022,34.3887788,-5.9655762,-0.591,0.453
03313010100223,31.8122286,-7.7014160,-0.504,0.463
03311321211201,33.6420620,-3.6584473,-0.745,0.412
03311320203302,33.4772717,-5.3503418,-0.610,0.416
03311231131023,33.9524731,-5.7678223,-0.011,0.442
03311230221233,33.2938031,-8.1848145,0.156,0.466
03311231110120,34.2617560,-5.8776855,0.129,0.494
03311230321212,33.3305278,-7.5036621,-0.140,0.509
03313001120103,31.6253207,-9.0197754,-0.390,0.464
03311303212302,34.6422466,-3.7683105,-0.548,0.410
03313003302301,29.9073289,-9.0197754,0.077,0.473
03311233020110,32.8334424,-6.8884277,-0.015,0.476
03311232330333,32.1104954,-7.2180176,-0.433,0.479
03311303223102,34.4250356,-3.9440918,-0.574,0.416
03313021123223,28.9312465,-8.9318848,-0.850,0.392
03311231030321,33.8977765,-6.5588379,-0.327,0.586
03313001033201,31.4192877,-9.2834473,-0.510,0.390
03313010123221,31.3817783,-7.5256348,-0.511,0.435
03313001223220,30.7795979,-9.6569824,-0.595,0.445
03311223131220,32.7225981,-8.6022949,-0.269,0.490
03311322203300,32.3149908,-5.3503418,-0.079,0.403
03311320222302,33.1835362,-5.5261230,-0.143,0.435
03311233121130,32.7965096,-6.0095215,-0.710,0.416
03313003303301,29.9073289,-8.8439941,0.217,0.466
03311302123330,34.9129620,-4.6032715,-0.442,0.491
03311312323012,34.4250356,-1.8786621,-0.510,0.412
03313012031201,30.3633958,-7.8771973,-1.066,0.385
03313013310122,30.0786009,-5.8776855,-0.818,0.396
03311320033011,33.8612926,-5.0207520,0.033,0.489
03311232001233,32.9994495,-8.1848145,-0.224,0.501
03311320111120,34.2617560,-4.2956543,-0.452,0.447
03311302300312,34.7867387,-4.7790527,0.117,0.533
03313003031002,30.4202557,-9.3054199,0.121,0.483
03311231322233,33.1467497,-6.2512207,-0.675,0.387
03311231110022,34.2435942,-5.9655762,0.177,0.539
